ID RA DEC MAG MAG_ERR
62003 53.11804487962314 -27.856627718705774 27.310819625854492 31.106882095336914
62008 53.0937844824295 -27.85664202029142 27.512319564819336 31.896217346191406
62023 53.116861222749876 -27.856562198545138 25.97607421875 30.9781494140625
62071 53.052175796748024 -27.85661839578614 27.756166458129883 30.868080139160156
62122 53.167293829020046 -27.85642177820222 24.055606842041016 29.99152946472168
62250 53.12088323857171 -27.856514561010627 27.66902732849121 31.269737243652344
62256 53.0860525795422 -27.856480290247312 27.43230438232422 31.972076416015625
62372 53.031452966024126 -27.85639556097217 26.16622543334961 30.88277816772461
62414 53.12584170485952 -27.856438398695953 27.373310089111328 30.87436866760254
62462 53.12676441531334 -27.856440942409357 27.909496307373047 30.918628692626953
62513 53.05198855610266 -27.856371082312798 26.958507537841797 30.502674102783203
62575 53.05371909049727 -27.856282978308005 26.617414474487305 30.80061912536621
62577 53.14619331258728 -27.856335108007702 27.837678909301758 30.180540084838867
62580 53.12506722929758 -27.856351953607316 27.271915435791016 30.962459564208984
62600 53.12021210159046 -27.856333613539693 27.45072364807129 31.089515686035156
62635 53.14479560027893 -27.856344615968037 27.733074188232422 30.686119079589844
62640 53.09806023720137 -27.85630649477641 26.712905883789062 31.83422088623047
62647 53.0531992640927 -27.85626581715355 27.447002410888672 30.90398406982422
62750 53.11508820053812 -27.856218521942715 26.126129150390625 31.01751708984375
62813 53.14814183753104 -27.856220575690497 27.25337791442871 30.687938690185547
62830 53.02708289930096 -27.856184589781588 27.49027442932129 30.965282440185547
62831 53.024441910935444 -27.856212577617118 27.565404891967773 30.919740676879883
62864 53.04756361050561 -27.856214135139954 27.86882209777832 30.601789474487305
62871 53.104190230640405 -27.85622082714746 27.95783805847168 31.886150360107422
62879 53.15886126140325 -27.856217616608795 27.260452270507812 30.557266235351562
62987 53.15964760856792 -27.856091412689445 27.021072387695312 30.69808578491211
62988 53.14137342138282 -27.856106821341765 27.131807327270508 30.113391876220703
63029 53.040982834742664 -27.856104422179 27.577728271484375 30.967130661010742
63115 53.03566898350218 -27.856057268957105 27.909259796142578 30.94153594970703
63140 53.122600073565515 -27.85606308684183 27.82991600036621 31.244892120361328
63154 53.1676759995215 -27.856051953822774 27.89097023010254 30.701236724853516
63233 53.11969710500866 -27.856001575349552 27.74863052368164 31.16573143005371
63234 53.11883156223151 -27.856009032574743 27.98048210144043 31.166255950927734
63238 53.0727135930152 -27.85590326257894 26.284475326538086 31.988142013549805
63284 53.03950296889768 -27.85589270130973 26.62149429321289 30.894861221313477
63298 53.157587464163186 -27.855926049762626 26.670650482177734 30.647802352905273
63351 53.07657510820856 -27.855860487174947 26.883525848388672 31.96094512939453
63389 53.03331021524746 -27.855772437646 24.976089477539062 30.655088424682617
63442 53.121649863328265 -27.85586299764881 27.643348693847656 31.243309020996094
63456 53.11967529935587 -27.85581436658631 27.02009391784668 31.11778450012207
63458 53.07495991273896 -27.855821412904422 27.574695587158203 32.0704231262207
63475 53.13081890173451 -27.855824364931404 27.870101928710938 30.90247344970703
63540 53.145461773125156 -27.85580336002993 27.74338722229004 30.66836166381836
63580 53.05282332282646 -27.855758547263168 27.479211807250977 30.905147552490234
63583 53.14747069405061 -27.855780214690633 27.647411346435547 30.132347106933594
63601 53.12869226372179 -27.85573028008478 26.243783950805664 30.78920555114746
63616 53.12912592805386 -27.855773018941917 27.528987884521484 30.863994598388672
63626 53.049014068419325 -27.855716771781935 26.813587188720703 30.3837890625
63685 53.12314471087559 -27.855692817086556 26.751808166503906 31.187503814697266
63714 53.059077687432506 -27.855589191215696 27.03769874572754 31.891414642333984
63717 53.15453849698624 -27.85569626463739 27.962566375732422 30.1315860748291
63722 53.101641851843276 -27.85562503750008 26.533872604370117 31.796100616455078
63752 53.05228968905751 -27.85565476003458 26.603660583496094 30.771686553955078
63786 53.07285437616791 -27.855614669476754 26.540428161621094 32.040069580078125
63806 53.055756516180175 -27.855638673385997 27.321863174438477 31.96111488342285
63829 53.05433953307579 -27.85552533210628 25.25487518310547 30.503040313720703
63875 53.13470133218832 -27.855610463165068 27.802112579345703 30.931629180908203
63903 53.06014347080283 -27.855566754078865 27.029491424560547 31.889646530151367
63923 53.11140683533219 -27.85553531394007 27.301252365112305 31.1614990234375
63942 53.073733555206466 -27.85548941304906 27.57349967956543 32.11289978027344
63988 53.051235299549916 -27.85548245919879 26.901294708251953 30.83805274963379
64078 53.02672591763066 -27.855451561420516 25.124055862426758 30.67873191833496
64130 53.02084813729689 -27.855431689364416 27.65947151184082 30.647153854370117
64132 53.11472215691698 -27.8554241960618 26.708066940307617 31.08761215209961
64139 53.081808718732866 -27.85542469960936 26.86528205871582 30.78150177001953
64185 53.032796963769336 -27.855384529862988 27.899873733520508 31.00944709777832
64208 53.04753095460867 -27.855391476375868 26.439220428466797 30.723264694213867
64305 53.03816509530343 -27.85532457100269 27.66044807434082 30.961753845214844
64361 53.11024095652494 -27.85527195655588 27.236204147338867 31.115915298461914
64376 53.11104868648277 -27.855266615355053 27.398086547851562 31.17047119140625
64418 53.113682130980685 -27.855267559383986 27.696033477783203 31.18460464477539
64433 53.03395334239793 -27.855185920756902 27.38175392150879 30.932567596435547
64446 53.15873955515124 -27.855264188351317 27.73505973815918 30.720474243164062
64500 53.04258004997766 -27.855212685151788 27.70125961303711 31.011388778686523
64516 53.033382224179654 -27.85517217546599 27.398235321044922 30.9445858001709
64546 53.045481563222346 -27.85519134405421 27.941131591796875 30.635456085205078
64547 53.038693144557485 -27.85514566972136 27.38455581665039 30.942251205444336
64550 53.12354492390654 -27.85519600511283 27.973230361938477 31.274173736572266
64565 53.1305649011404 -27.855181842009383 27.6470947265625 30.908248901367188
64572 53.073881863084935 -27.855096468339827 26.965972900390625 32.05982208251953
64573 53.07121259101027 -27.855116918305555 27.087234497070312 32.02759552001953
64610 53.13408240175666 -27.855166911213068 27.98540496826172 30.92070770263672
64655 53.1692745357048 -27.85510693910156 27.62352180480957 30.692670822143555
64656 53.13033685256689 -27.855129987683267 27.854263305664062 30.905344009399414
64661 53.02824439495299 -27.855054737470972 26.63213348388672 30.9023494720459
64663 53.137966601229266 -27.85509840636302 27.646461486816406 30.669742584228516
64692 53.16669651338822 -27.855067999315963 26.7696475982666 30.62800407409668
64739 53.054956209337554 -27.85497010779096 26.141874313354492 31.845396041870117
64938 53.15569519748917 -27.854934671179905 26.850723266601562 30.672412872314453
64963 53.05350942473974 -27.85483758744107 27.0664119720459 30.86971092224121
64981 53.029994203177935 -27.854884450199677 27.972496032714844 30.99333953857422
65029 53.11048029417107 -27.854866470176162 26.28427505493164 31.025026321411133
65046 53.11228668037888 -27.85479073614143 23.586997985839844 30.21935272216797
65082 53.074794866670246 -27.854770570534004 26.78419303894043 32.07312774658203
65089 53.13809248584325 -27.85474347669689 24.970457077026367 30.242311477661133
65115 53.02707593811101 -27.854820988124615 27.74810028076172 30.97865104675293
65117 53.136169744275016 -27.854843766058973 27.83348846435547 30.13494873046875
65118 53.11547780305776 -27.85479132487128 27.601173400878906 30.89534568786621
65163 53.11858053039071 -27.85481400434608 27.328603744506836 31.13624382019043
65203 53.13381567907033 -27.854746581029413 27.521230697631836 30.923702239990234
65210 53.15912255788739 -27.854784128629433 27.87135124206543 30.68812370300293
65211 53.13055742509579 -27.85474273932175 27.576663970947266 30.91100311279297
65250 53.05496398879818 -27.854695843158172 27.929000854492188 32.00921630859375
65251 53.049709915077834 -27.854725229980257 27.97777557373047 30.31838607788086
65258 53.099268253013165 -27.854648762880423 27.30437469482422 31.85710906982422
65303 53.044519956567285 -27.85456050035924 24.744503021240234 30.428241729736328
65306 53.162363961168644 -27.854679136610894 26.595155715942383 30.63039779663086
65320 53.052967623067225 -27.854584218907075 25.66189193725586 30.610559463500977
65349 53.14639631409007 -27.854604351659432 26.584604263305664 30.48958969116211
65352 53.10632212042681 -27.854627298284584 27.163867950439453 31.832799911499023
65404 53.05908524598759 -27.854561576859673 27.83124542236328 31.945579528808594
65405 53.043747102474974 -27.854521371111492 26.098623275756836 30.88695526123047
65406 53.035202937760545 -27.854602339601694 27.539302825927734 30.91518211364746
65432 53.06950493856704 -27.85458161286777 27.965396881103516 32.04129409790039
65435 53.03310983882647 -27.854567489828355 27.979732513427734 30.935508728027344
65462 53.06561460664008 -27.854552856307908 27.121984481811523 31.99000358581543
65538 53.12336053240166 -27.85453747502161 27.688282012939453 31.267168045043945
65559 53.04105082106594 -27.854478352597837 27.494338989257812 30.994014739990234
65616 53.046227831256026 -27.8544702914876 27.246002197265625 30.334625244140625
65694 53.02720161532057 -27.85439009953843 27.907440185546875 30.947193145751953
65729 53.03501723871957 -27.8543621938704 27.54983139038086 30.930845260620117
65888 53.16573645955514 -27.854214603409012 25.80181121826172 30.485248565673828
65889 53.16088625008799 -27.854294869037123 27.864181518554688 30.715131759643555
65890 53.15794251445916 -27.854289349099837 27.85538673400879 30.721771240234375
65949 53.10921625030224 -27.854218574506394 27.441497802734375 31.119462966918945
65956 53.166768049982224 -27.85400446882054 25.29651641845703 30.393115997314453
66027 53.14151823700206 -27.854167433569764 27.607025146484375 30.149250030517578
66038 53.15833561056431 -27.854146467872265 26.310993194580078 30.582666397094727
66059 53.12836206068132 -27.85419018430435 27.244844436645508 30.87949562072754
66070 53.063201215718315 -27.854168235621284 27.97540283203125 32.031227111816406
66071 53.03258951402593 -27.854151264265255 27.979249954223633 30.918994903564453
66217 53.105589023812094 -27.853997205144903 26.903810501098633 31.868162155151367
66253 53.09411134516707 -27.85403358083116 27.275833129882812 31.87147331237793
66286 53.109777346043856 -27.854018883322276 26.684877395629883 31.050308227539062
66297 53.130869067573265 -27.85401863771529 26.875192642211914 30.799957275390625
66375 53.03648181192867 -27.85390135165451 25.421993255615234 30.723743438720703
66402 53.05329688858154 -27.853957958681647 27.977819442749023 30.92958641052246
66440 53.02347481734418 -27.85387018121601 27.531009674072266 30.629980087280273
66479 53.04284167427933 -27.853857282563784 27.301618576049805 30.99600601196289
66483 53.10303742139207 -27.85386364029106 27.807506561279297 31.841445922851562
66517 53.04387908895151 -27.853878659475587 27.6857852935791 30.62514877319336
66520 53.162093486154745 -27.853844740901227 26.02057647705078 30.54741859436035
66536 53.051072394293755 -27.853866256066098 27.712182998657227 30.92285919189453
66555 53.104381254355005 -27.85384874497445 27.908008575439453 31.868440628051758
66601 53.06114886705633 -27.853834517981305 27.915374755859375 31.985197067260742
66625 53.08107375194659 -27.8537745077825 27.74757194519043 31.848066329956055
66632 53.036965069189755 -27.85375862025578 27.83266258239746 30.970970153808594
66639 53.06438718487087 -27.853781572146058 26.779024124145508 31.929719924926758
66661 53.128261591697004 -27.85382611521723 27.867809295654297 30.92171859741211
66731 53.1536531008541 -27.853694946090613 26.62481689453125 30.668739318847656
66734 53.099067191012814 -27.853626267157328 26.62031364440918 31.75665855407715
66767 53.039705660249865 -27.85373559433885 27.677143096923828 31.011905670166016
66811 53.09006311641453 -27.853695095163072 27.955657958984375 31.192039489746094
66815 53.07867293105627 -27.853639074181057 26.031078338623047 30.964111328125
66828 53.09052635907109 -27.853704729037915 27.910545349121094 31.182729721069336
66838 53.04545508829155 -27.85358853059834 26.429779052734375 30.583288192749023
66846 53.04509646413569 -27.853647427513714 26.316471099853516 30.57426643371582
66902 53.03995238883775 -27.853634401698592 27.735986709594727 31.00643539428711
66964 53.12866563909533 -27.853621607068117 27.368745803833008 30.891345977783203
66967 53.1196614082907 -27.8535677625264 26.899761199951172 31.090993881225586
66977 53.15594717365152 -27.85360612549756 27.95876693725586 30.756502151489258
67023 53.04713066109533 -27.853577411373735 27.42476463317871 30.326833724975586
67115 53.03781013677109 -27.853482564394355 27.66315269470215 30.905771255493164
67117 53.139069338324056 -27.85351455393818 27.80011749267578 30.658388137817383
67232 53.04960117084648 -27.85338306548432 26.220809936523438 30.29684829711914
67250 53.04118254208106 -27.853383408529506 27.3734130859375 30.992128372192383
67263 53.02995099285006 -27.85335527587198 26.19363784790039 30.879762649536133
67296 53.16054631796846 -27.85338928452498 27.510833740234375 30.715978622436523
67297 53.14383248373506 -27.853392941282124 27.50464630126953 30.625492095947266
67311 53.04002367338603 -27.853369415687197 27.091903686523438 30.979751586914062
67387 53.14745195090342 -27.853307787329147 26.961748123168945 30.592632293701172
67417 53.11624446090835 -27.853308453275442 27.28673553466797 30.915359497070312
67444 53.12878928567659 -27.853288172084138 27.81114959716797 30.89028549194336
67477 53.129842308650026 -27.853204328979235 27.1064395904541 30.860580444335938
67486 53.07050972114903 -27.853252089958527 27.417085647583008 32.00801467895508
67503 53.138484673166225 -27.853231214037315 26.634958267211914 30.574817657470703
67569 53.13698765141277 -27.853154677587657 25.4799747467041 30.39655876159668
67577 53.05606328056066 -27.853185557002167 27.552087783813477 31.962093353271484
67588 53.05654575979193 -27.853161450822224 27.891952514648438 31.982147216796875
67707 53.085731796780074 -27.853031120055935 25.28030776977539 31.577068328857422
67716 53.144382405644265 -27.853099921550083 27.5856990814209 30.594350814819336
67743 53.04203129214253 -27.853062885197218 26.861268997192383 30.97698974609375
67776 53.10536791654901 -27.85300720465402 25.935041427612305 31.7890625
67797 53.04620548488656 -27.853077742530406 27.948505401611328 30.825651168823242
67801 53.089299306122975 -27.853016136793247 26.650165557861328 30.97589111328125
67803 53.08826983440565 -27.85305087936388 26.88079071044922 30.81363868713379
67829 53.12642267591824 -27.85303816998132 27.660533905029297 30.971920013427734
67868 53.13575925834423 -27.852941385338255 26.053604125976562 30.508472442626953
67880 53.04106610403698 -27.853011054257916 26.975765228271484 30.968433380126953
67913 53.045335478188825 -27.85300525596931 27.654029846191406 30.801353454589844
67927 53.049297279460035 -27.852985939030994 27.907508850097656 30.513545989990234
67928 53.02327032342514 -27.852915162081775 25.943880081176758 30.48466682434082
67961 53.0970275209472 -27.85296586458025 27.520652770996094 31.88283920288086
67992 53.04970932162794 -27.852904037113206 26.129514694213867 30.377975463867188
68054 53.048121296109855 -27.852894110960218 27.72262191772461 30.19255828857422
68075 53.05466160709826 -27.8528997137827 27.679092407226562 30.845844268798828
68077 53.11772773735781 -27.852835991333112 25.60163688659668 30.884593963623047
68150 53.05626599497863 -27.852825058676885 27.53577423095703 31.958145141601562
68167 53.054829677475766 -27.852822541588395 26.328184127807617 30.68667984008789
68200 53.15013576467173 -27.852837604148625 27.728763580322266 30.098583221435547
68266 53.15311537154641 -27.85274857463416 25.767831802368164 30.245512008666992
68284 53.08859851647659 -27.85276577373149 26.888504028320312 30.825002670288086
68313 53.139581114460974 -27.852757686150483 27.844825744628906 30.676204681396484
68319 53.0612776106761 -27.85270977560581 27.77044677734375 31.975391387939453
68321 53.02373669791506 -27.85272917947247 27.513742446899414 30.567615509033203
68445 53.13986429067158 -27.852624398420787 27.128055572509766 30.64117431640625
68467 53.0390824721095 -27.852621358567188 25.293180465698242 30.718233108520508
68496 53.097343771435845 -27.852621985947753 27.789810180664062 31.863086700439453
68507 53.075976994732336 -27.852638695561847 27.92787742614746 32.12733459472656
68521 53.033010378081215 -27.85258715286498 27.524723052978516 30.921630859375
68602 53.14592432141256 -27.852561611944576 27.919193267822266 30.63213539123535
68614 53.11843848886199 -27.85251220140844 26.810710906982422 31.082706451416016
68649 53.03888339587094 -27.85250791993372 27.763938903808594 31.009830474853516
68693 53.05377106577239 -27.852479519267057 27.775381088256836 30.8303165435791
68704 53.14009953415997 -27.852467289693912 26.705123901367188 30.58478355407715
68712 53.15916128151585 -27.85240178821564 25.64742088317871 30.499446868896484
68764 53.16175345425195 -27.852432965290554 26.749420166015625 30.612428665161133
68818 53.02794630198174 -27.852372709042307 27.698057174682617 30.95464324951172
68834 53.125696978375196 -27.85229186403715 25.75835418701172 31.07790184020996
68846 53.111876946059965 -27.85234515004758 26.64637565612793 30.77295684814453
68857 53.149171880617025 -27.852377033903853 26.65453338623047 30.541805267333984
68872 53.070099374891726 -27.8522802768655 27.399147033691406 32.004371643066406
68876 53.15434488498962 -27.852367494489574 27.840517044067383 30.765342712402344
68878 53.125129326876234 -27.852307981243797 26.234407424926758 31.152137756347656
68889 53.147148554197315 -27.852302873847037 27.94866180419922 30.653390884399414
68900 53.12209359613997 -27.852334662195876 27.946109771728516 31.150043487548828
68904 53.08675894693305 -27.8521569358293 26.00426483154297 31.643680572509766
68919 53.16575482453926 -27.852332166184446 26.523021697998047 30.34239959716797
68942 53.12322592054327 -27.852297031976146 27.732295989990234 31.13962173461914
68964 53.13447738076358 -27.85228544909716 27.785215377807617 30.692501068115234
68974 53.046177376547305 -27.852237247897207 26.319225311279297 30.572311401367188
68979 53.10814723109495 -27.852224448113212 26.640762329101562 31.112159729003906
69006 53.02434018284564 -27.852210644651038 25.810779571533203 30.456748962402344
69007 53.16452828637201 -27.852246140704196 26.65521812438965 30.630847930908203
69015 53.04280484161694 -27.85224282053024 27.939050674438477 30.70194435119629
69040 53.06958293152272 -27.852188963649834 27.105995178222656 31.996978759765625
69050 53.034903184151524 -27.852188315610828 27.29578971862793 30.939193725585938
69051 53.02720068795362 -27.852200513037914 27.656322479248047 30.9805908203125
69061 53.03296622335088 -27.85217786309665 27.936668395996094 30.948070526123047
69089 53.16376239609731 -27.852174453312756 27.445499420166016 30.689294815063477
69120 53.04427691010851 -27.85214157885154 27.793970108032227 30.999797821044922
69123 53.163140683009345 -27.8521430423053 27.18421173095703 30.698558807373047
69136 53.083394061082835 -27.852129013447463 26.99163818359375 31.8270320892334
69164 53.133911773036736 -27.851615429553313 23.57004165649414 29.81659698486328
69203 53.120809580853894 -27.852126623552348 27.911252975463867 31.09857940673828
69251 53.11635670268015 -27.852021112453038 25.548198699951172 30.885173797607422
69275 53.14608246794103 -27.852037776623998 27.375446319580078 30.618057250976562
69312 53.10952528634115 -27.85200670956248 27.600711822509766 31.146202087402344
69331 53.121316280660686 -27.85201038349512 27.98037338256836 31.13705825805664
69339 53.055397520133205 -27.85201183705603 27.401554107666016 30.4591007232666
69387 53.1644384267406 -27.851971024786245 26.581932067871094 30.635669708251953
69390 53.10933223522678 -27.85193498500935 27.102745056152344 31.126672744750977
69406 53.111684538749614 -27.85197385919313 27.966495513916016 30.821935653686523
69452 53.15330050131562 -27.85191171029029 26.52642250061035 30.16301727294922
69456 53.09375487830015 -27.851938679251028 27.215776443481445 31.858366012573242
69469 53.10267812893102 -27.851881377448105 27.614791870117188 31.86712074279785
69477 53.1290658358331 -27.851860621909402 25.87097930908203 30.84626007080078
69527 53.04207702486177 -27.851883259618884 27.96250343322754 30.681421279907227
69580 53.03479641072344 -27.851819970051917 26.84177589416504 30.8635311126709
69601 53.031526689651926 -27.851529016731924 23.711467742919922 30.20532989501953
69640 53.156311941446496 -27.851745881191377 27.15325164794922 30.70929718017578
69686 53.159016684057534 -27.851695836021218 27.481992721557617 30.68946075439453
69708 53.16173470672664 -27.8517489709598 27.45618438720703 30.714189529418945
69712 53.10653595928755 -27.85174576788779 27.67806053161621 31.20338249206543
69731 53.142818761691586 -27.85173300107498 27.93439483642578 30.617359161376953
69808 53.05490668866311 -27.851664030421354 27.2517032623291 30.33677864074707
69846 53.09869177982183 -27.851593183903827 27.366348266601562 31.835735321044922
69894 53.03326825419532 -27.851567686361786 26.052724838256836 30.790586471557617
69910 53.15071678326171 -27.851595626133516 27.306413650512695 30.09202003479004
69962 53.1487205032444 -27.851534665262758 26.06622314453125 30.458833694458008
69977 53.06616409854429 -27.85155311910391 27.726646423339844 32.03499221801758
69987 53.037213527785035 -27.85151289973286 26.413469314575195 30.915142059326172
69997 53.02783174007976 -27.851516863134453 27.85773468017578 30.903596878051758
70071 53.10833318316973 -27.851504004308673 27.875877380371094 31.205577850341797
70142 53.067949647942314 -27.851429488972162 27.87212562561035 32.0441780090332
70147 53.02631041126498 -27.851261225112207 25.407054901123047 30.508699417114258
70166 53.140809705466985 -27.851386131393003 26.35732650756836 30.516359329223633
70180 53.071918079179106 -27.85136453969085 27.17970848083496 32.05479049682617
70272 53.12414854073732 -27.851307569541564 26.9066162109375 31.071182250976562
70281 53.08939689834852 -27.851324324758302 27.514907836914062 30.89522361755371
70323 53.16152676986246 -27.851199611990655 27.446556091308594 30.69558334350586
70331 53.0713369184291 -27.8512278619761 27.276546478271484 32.00569152832031
70405 53.10208306100799 -27.851196771437145 27.683185577392578 31.781156539916992
70441 53.064968888021035 -27.851185919885168 27.606891632080078 31.93485450744629
70444 53.14254057683358 -27.85116025764991 27.01488494873047 30.578563690185547
70454 53.065269787522695 -27.85113091993875 27.962604522705078 31.96854019165039
70460 53.09978495434888 -27.85115694034806 27.22480583190918 31.770057678222656
70473 53.10365528225123 -27.85111531995743 27.386877059936523 31.861392974853516
70489 53.06975692867535 -27.85110538434081 27.95762062072754 32.04619598388672
70495 53.10762233711633 -27.85115137512375 27.863187789916992 31.157140731811523
70511 53.02523997029404 -27.851149375618498 27.893770217895508 30.6668643951416
70554 53.111135177011555 -27.851072363181395 27.49098777770996 30.789548873901367
70628 53.066419260226844 -27.851001133318157 26.484806060791016 31.925432205200195
70632 53.152855292295364 -27.8508420337246 24.698381423950195 30.232851028442383
70648 53.028253846540345 -27.851008229434502 27.00162696838379 30.889324188232422
70666 53.10511653338926 -27.85103665689459 27.656726837158203 31.185094833374023
70725 53.13804277504181 -27.850987872510252 27.138057708740234 30.637128829956055
70758 53.06811763113089 -27.85086966490961 26.38272476196289 31.953638076782227
70759 53.04779637570933 -27.85094670134987 27.531280517578125 30.692577362060547
70809 53.15060379518624 -27.850903161098916 27.936723709106445 30.28459930419922
70838 53.16057669962581 -27.850873777601418 27.17681121826172 30.695362091064453
70850 53.14701963657223 -27.850831566300243 26.588130950927734 30.538150787353516
70898 53.13397575304636 -27.850782146648324 25.901519775390625 30.50290298461914
70949 53.05555125263997 -27.85081531123309 27.53828239440918 30.860820770263672
70992 53.123537582045756 -27.850737634854443 26.678302764892578 31.065845489501953
70998 53.03578269958422 -27.850743209458205 26.714637756347656 30.942604064941406
71010 53.16012440181927 -27.850712523560322 26.22119140625 30.578956604003906
71013 53.11515930654511 -27.850758304135788 27.766284942626953 31.16980743408203
71032 53.04645470951083 -27.85072425362869 27.54340362548828 30.698078155517578
71039 53.08006434908102 -27.85070926918791 27.845630645751953 31.738380432128906
71050 53.026243879454164 -27.85069840970689 27.58829116821289 30.630081176757812
71124 53.14945983639095 -27.850654808487704 27.615550994873047 30.59505844116211
71252 53.052995960639365 -27.850517009067406 25.660303115844727 30.067148208618164
71261 53.04655202049653 -27.850551748336166 27.366315841674805 30.669151306152344
71304 53.04463669787401 -27.850454827380766 25.84573745727539 30.486080169677734
71317 53.110786812187506 -27.850500211700375 27.182710647583008 31.1298770904541
71349 53.06089690676508 -27.850340881422277 27.73716926574707 32.000675201416016
71403 53.03368902601036 -27.850337870731945 27.83795928955078 30.93840789794922
71404 53.15474616292171 -27.850419893136213 27.49155044555664 30.234575271606445
71406 53.09122532615706 -27.8504450327438 27.757225036621094 30.903583526611328
71459 53.119415832630196 -27.850324960806418 25.891510009765625 30.966896057128906
71464 53.07738694876139 -27.85039947408665 27.9507999420166 30.96785545349121
71487 53.03442939129225 -27.850223410497524 24.980886459350586 30.64427375793457
71556 53.10712640361288 -27.850215971740226 27.11749267578125 30.786741256713867
71564 53.03308386961634 -27.850237095486282 26.764862060546875 30.891016006469727
71587 53.1348309651418 -27.85020546509264 26.326045989990234 30.545345306396484
71601 53.08050534100921 -27.85022971815574 27.787399291992188 31.73372459411621
71607 53.15161439294901 -27.850190571382697 25.962923049926758 29.959619522094727
71673 53.054605659652985 -27.850132942389358 26.74444007873535 30.760690689086914
71677 53.10952187856556 -27.85015117995675 27.935789108276367 30.927356719970703
71771 53.0791401942989 -27.85011403387058 27.753787994384766 31.722021102905273
71820 53.065020784373004 -27.850071131972154 27.71726417541504 32.069129943847656
71892 53.057311567161825 -27.84999704164452 26.41330337524414 30.77886390686035
71909 53.060867622859675 -27.84992469065851 27.48537254333496 31.962099075317383
71953 53.14693240204182 -27.849956086799576 27.773147583007812 30.601959228515625
71965 53.035593887253874 -27.849898813712457 27.62456512451172 30.984004974365234
71987 53.06969604354131 -27.849864725251827 27.661724090576172 32.01386260986328
72010 53.08892177669101 -27.84990198471968 27.75225067138672 31.77006721496582
72019 53.06407990840042 -27.849878271447338 27.88397216796875 32.011329650878906
72056 53.03196691334879 -27.849684076044888 24.693613052368164 30.503427505493164
72066 53.06034039529192 -27.849835477634578 27.467418670654297 31.977262496948242
72067 53.05444428420371 -27.84985379540605 27.13617515563965 30.58639907836914
72095 53.05623710112403 -27.84984852528265 27.981395721435547 30.394432067871094
72174 53.04281882110001 -27.84980043692008 27.900943756103516 30.655611038208008
72209 53.14722625533622 -27.849751082427833 27.305706024169922 30.590469360351562
72240 53.046860952350215 -27.849707390361857 26.284692764282227 30.595909118652344
72282 53.02831978410735 -27.849681935407258 27.90644645690918 30.934831619262695
72284 53.13132127120324 -27.849696838128605 27.32150650024414 30.64670181274414
72304 53.09294606165344 -27.849658508658617 27.80881690979004 30.85103988647461
72331 53.08186949860343 -27.849614720783304 27.74437141418457 31.787349700927734
72334 53.0577464176569 -27.849629494332525 26.177350997924805 30.729494094848633
72353 53.13812503142637 -27.849598985115563 27.047210693359375 30.58270263671875
72374 53.047404694149336 -27.84961392242614 27.393463134765625 30.686100006103516
72384 53.06144249084435 -27.849580000244124 27.971778869628906 31.980974197387695
72387 53.094741492557915 -27.849610838793794 27.90734100341797 31.862794876098633
72395 53.030094265657645 -27.84954534064842 27.276817321777344 30.928991317749023
72406 53.05638771067651 -27.849582355859216 27.65985870361328 30.488849639892578
72413 53.150326496869305 -27.849568869030957 26.810443878173828 30.540443420410156
72415 53.10640080927164 -27.84954760955797 25.46117401123047 30.694801330566406
72424 53.12802212438635 -27.84956672417405 26.935855865478516 30.748291015625
72437 53.12779181740534 -27.84955528443746 27.774362564086914 30.76972007751465
72448 53.097957039986746 -27.849549136439208 27.061159133911133 31.82171058654785
72495 53.052856079467034 -27.849491167314834 27.231435775756836 28.93723487854004
72518 53.051557810724 -27.849404118229206 25.517066955566406 29.976863861083984
72529 53.0439583747658 -27.849360163861782 27.65045928955078 30.684852600097656
72538 53.15146003020495 -27.849452464343027 27.557222366333008 30.611400604248047
72539 53.1499617283712 -27.849467376465967 27.833223342895508 30.60142707824707
72555 53.02621525703036 -27.8493910538327 27.198501586914062 30.58734703063965
72568 53.129518860751716 -27.849448973776557 27.689268112182617 30.96338653564453
72581 53.134571912706505 -27.84942843162789 27.851104736328125 30.656471252441406
72590 53.044485591742266 -27.849361733588125 26.253997802734375 30.57014274597168
72619 53.12997791510295 -27.849343234581454 26.365449905395508 30.708152770996094
72643 53.13635381074938 -27.849376106249032 27.636573791503906 30.652252197265625
72670 53.08578220379392 -27.849305862694987 27.69845199584961 31.762737274169922
72702 53.03903858106422 -27.849270780290297 26.57322120666504 30.594911575317383
72703 53.15303962518565 -27.849222203818265 26.192285537719727 30.05092430114746
72719 53.03294277876939 -27.84925654302598 27.610675811767578 30.980682373046875
72735 53.156378136970964 -27.849236715741604 26.15582275390625 30.33807945251465
72744 53.03482312721369 -27.849201164342926 26.588790893554688 30.916492462158203
72754 53.04491428793961 -27.849248173698516 27.527965545654297 30.694562911987305
72759 53.0476826382574 -27.849215133990185 27.535781860351562 30.709564208984375
72807 53.15120348306027 -27.849139781340632 26.12066650390625 30.481426239013672
72821 53.059361209922585 -27.849178834401155 27.306907653808594 30.861719131469727
72835 53.039418721730435 -27.84914990560436 27.629539489746094 30.662090301513672
72844 53.06818099909151 -27.849122305287644 27.221622467041016 31.994022369384766
72861 53.11034046857046 -27.849054977959327 27.6259822845459 30.872116088867188
72862 53.10806200028204 -27.849095985498558 27.102092742919922 31.11404800415039
72875 53.10293033002819 -27.849062270436896 25.717012405395508 30.12749671936035
